app,review,rating
카카오톡,편리하고 좋아요,4
카카오톡,오픈채팅방 탭 눌렀을 때 자동으로 숏폼으로 안넘어가게 해주세요. 아 진짜 짜증남.....숏폼 뜨는거 진짜 싫다고요. 보고싶은 사람만 보게 하라고요. 채팅 목록으로 해두고 껐는데 왜 다시 켜면 자동으로 숏폼으로 넘어가 있냐고요.,1
카카오톡,렉이 심하잖아요!,1
카카오톡,"여러분! 절대 카카오톡 업데이트 하지 마세요! 유저를 마루타로 보는 홍M택인가 뭔가 책임자가 역대급 ㄸㄹㅇ라서 그런지 우리 유저들 민원을 안 읽어요! 역시 숏폼쿠데타! ㅉㅉ (여기부터 2025년 직후 요청사항→)숏폼 강제 재생 기능을 없앴으면 싶다. 안 되겠으면 댓글에는 혐오 댓글을 AI가 자동으로 없애주는 기능을 적용하던지. 정말 카카오톡이라는 어플의 특성상 유-초등학생의 어린아이들부터 사용하는데 재생하는 영상들에 달리는 혐오댓글은 생각 안 해봤나, 카카오? 반강제적으로 보는 것도 힘든데 댓글들 더러워서 이런거 제재도 방치하다시피 하는 카카오에 의구심마저 든다. 1점이란, 0점을 매기지 못해 마저 주는 점수를 의미한다. '전 우주 통신규약'을 꿈꾼다면서? 임원들따라 그 밑의 직원들도 그때의 초심을 잃었나보다. 유튜브 틱톡따라서 하는 취지에 따른 문제점은 생각을 아예 고려 안 하나? 혹시 뱁새가 황새 따라가다 어떻게 되는지 속담에 관한 감들이 전혀 부재하는건가?",1
카카오톡,사진 올리기 너무 좋아요~~~,4
카카오톡,리액션 겁나 촌스럽고 구려요 예전처럼 깔끔하고 간단한게 좋아요 1점도 아까워요,1
카카오톡,대한민국 최악의 애플리케이션,1
카카오톡,불필요한 업데이트 유도,1
카카오톡,업데이트 할 때마다 기존에 사용하던 것보다 더 불편해지는 게 많은 거 같아요.ㅡㅡ,1
카카오톡,수정해줘서 고맙습니다 그나마 편해짐,5
카카오톡,보이스톡에서 스피커폰이 기본으로 켜지네요? 수화부가 아니라,1
카카오톡,채팅방을 삭제할 때 일괄 삭제 기능이 생겼으면 좋겠습니다.,5
카카오톡,사람들말은 안듣고그냥개무신가? 업뎃해도 점점더구려지는 신기한현상,1
카카오톡,친구목록 돌아온 건 좋은데 추천친구 숨기는거랑 채널 숨기는건 어디로 사라짐???? 원래 나를 추천 하지 않는 설정에 다른 사람을 나한테 추천 안하는 것도 있었는데 그 내용이 쏙 사라졌네 그리고 플러스채널은 왜 친구탭으로 옮겨진건가요?,1
카카오톡,언제다시 예전카톡으로 돌려놓나요?,1
카카오톡,하기싫은걸 억지로 하게하고 보기싫은걸 억지로 보게 하네요.광고로 도배된 뉴스사이트 처럼 최악이군요.,1
카카오톡,사용자 편의가 아니고 회사 이익으로 운영하는 메신저이다. 어쩔수없이 사용하지만 대체로 괜찮은 메신저가 나온다면 바로 탈퇴한다,1
카카오톡,오픈채팅 탭으로 이동할때 왜 랜덤으로 숏폼탭이 맘대로 열리나요? 너무너무 불편합니다.,1
카카오톡,생일알림 빼주세요 제발,1
카카오톡,"별 한개도 아깝다.. 개발자 월급도 진짜 아깝다, 내돈 아니지만 .. 먼 생각으로 업뎃을 한거지. .?",1
카카오톡,이미 메신저 역할 잃은지 오래됨,1
카카오톡,편의성 최악이고 영상은 왜넣은지 모르겠음 친구창도 친구창만 고정으로 제발 해줬으면 좋겠음 피드 보기 싫음,1
카카오톡,광고 좋아하다가 망할듯,1
카카오톡,생일 숨기는 기능도 없애고 소식탭도 계속 뜨게 하고 뭐하자는거지?,1
카카오톡,이제 다른 앱으로 갈아 타야 될 때가 되었구나 싶다,1
카카오톡,"프로필&배경 사진에도 펑 게시물처럼 친구에게 공감 표정 누르기+게시물 소식 새로고침 하면 최근 것부터 올라오게 해주시고, 디데이 편집 카테고리->출근 넣어주세요. 계약직/정규직 카테고리도 구분 하셔서 넣어주시면 감사하겠습니다.(계약직->계약만료 날짜 쓸 수 있게 해주세요.) 카테고리 일정 반복 구분 할 때 없음, 일주일 5일 반복(주말, 공휴일/대체공휴일 제외)로 바꿔주시면 매우 감사하겠습니다. 그리고 톡클라우드 기능 2TB 매월 빼고 그냥 10,000원 이렇게 해주시면 안될까요?",3
카카오톡,업데이트 안하려고 모든 방법을 동원했는데... 핸드폰 바꾸니 방법이 없네요. 카카오페이 개인정보도 알리에 넘어갔다고 하던데.. 참 문제가 많은 회사입니다. 😮‍💨,1
카카오톡,카카오 개발자들 전화번호부에는 친한 친구만 등록되어 있나요?? 보기 싫은 사람도 전화번호에 등록되어 있다는 걸 모를까?,1
카카오톡,업데이트 같지도 않은 업데이트 적당히해라,1
카카오톡,0점을 선택할 수 없는게 안타까움,1
카카오톡,바로깔꿈하게 되서 좋았는데 또 성질 나게 바끰,1
카카오톡,"더이상 쓰고 싶지 않은 앱. 이제는 다른 대안책을 찾아갈때가 되었군요. 나는 메신저를 원했지 이런걸 원하지 않았어요. 사용자가 업데이트를 의도적으로 막야아 한다는 게 말이 되는가요? ""쓰는 이에 집중. 쓰기 좋게 맞춤???"" 하하...",1
카카오톡,숏폼 진짜 짜증난다,1
카카오톡,남에 사생활 보고 싶지 않다는데 왜 자꾸 보이게 하는거야?,1
카카오톡,감자서버,1
카카오톡,회사땜에 어쩔수 없이 쓰는 쓰레기,1
카카오톡,업데이트 이후 느려지고 복잡하고,1
카카오톡,너어어무불편하다 쓸데없는거빼라좀,1
카카오톡,라인으로 갈아타자 이제,1
카카오톡,난 소식 안궁금하다. 소식 첫페이지로 가게 하지마라 짜증난다.,1
카카오톡,갈수록 별로에요,1
카카오톡,국민 메신저에서 이상한 잡기능 많아지고 광고겁나 많고 뭘 팔기에만 집중함,1
카카오톡,어쩔수없이 업데이트 했다 야발,1
카카오톡,메신져에 숏폼이라니. 게다가 관심없는 사람들 일상까지 대문짝만하게. 점점 쓰레기장으로 바뀌네.,1
카카오톡,더럽고 무거운 장삿속 앱으로 전락,1
카카오톡,"판매자 등의 채널과 대화시 프로필 변경 기능 혹은 기본으로 기본이미지 뜨는 기능을 만들어주세요. 생판 모르는 판매자에게 내 프사 다 보여주고 싶지 않은데, 불편하네요.",1
카카오톡,업데이트후 최악. 안쓰고 싶지만 대안이 없어 그냥 놔둠..별점 빵점은 왜 없나요,1
카카오톡,옛날로 가자---,1
카카오톡,한개도 아깝다...진심...,1
카카오톡,이건 좀....;,1
카카오톡,쓸데없는 기능 자꾸 집어넣지 말라니까 자꾸 넣으시네,1
카카오톡,별이 한개도 아깝네 이게 메신저인지 상업을 위한 SNS인지 이제는 도저히 모르겠음 옛날 UI의 카톡 비슷한 어플 생기면 바로 갈아타고싶은데 하도 안나오니까 걍 내가 만들어버리고 말지 에휴,1
카카오톡,업데이트 안하면 못 보는 메세지가 오기 시작했다,1
카카오톡,카톡은 메신저 일까 아니면 잡탕일까? 오픈하면 이상한 숏폼 나오지 아니면 광고 나오지 단체 채팅 쓴다지만... 그것도 광고 아니면 전혀 모르는 곳이 열려있지. 그냥 뭐랄까 맛도 없고 특별한것도 없는 시궁창 잡탕밥 같다.,1
카카오톡,"숏폼 등 매출 위해서 도입하는거까진 좋은데 대신 오픈채팅을 첫 페이지로 열수있도록 설정할 수 있게만 해줘요...친구 목록에 소식도 마찬가지구요... 숏폼 보고싶지않은데 자꾸 보이고 친구목록 먼저보고싶은데 소식으로 뜨고... 기능 살리고싶으면 유지하되 사용자가 설정할수있도록 기능추가만 해줘요. 솔직히 소식으로 내 사진 대문짝만하게 뜨는것도 안하고싶고, 좋아요는 더 싫어요ㅠ 할거면...제발 선택할수있게라도 해줘요....왜 다들 불만이라는데 무시하는겁니까~~",1
카카오톡,사용자를 우선시 안하는 앱,1
카카오톡,쓸데없는거 그만 업데이트하고 pc버전이나 좀 업데이트해라 맨날 로그인 안되서 계속 켰다껐다하는데,1
카카오톡,난 절대 업뎃 안해 홍민기야,1
카카오톡,제발 숏츠좀 없애주세요,4
카카오톡,절래절래.....,1
카카오톡,와 ㅋㅋ 저번에 카카오톡 메인바꿀때부터 맘에안드는건 알았는데 이젠 폰바꾸려니까 그거 데이터백업도 구독을 무조건 받게하네 ㅋㅋㅋㅋ 사진이랑 영상 눈물머금고 다지웠는데 그 남은 메시지들조차 용량없다고 무료백업안해준단다 ㅋㅋㅋ ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 업데이트 적당히좀 하시고 버튼이나 기능좀 적당히 만드세요제발 ㅋㅋ 이렇게 사람들이 1점리뷰라도 달아줄때 그만해야지 나중에 탈퇴릴레이같은거 시작되면 회사 망하는거 순식간입니다 마지막 정 있을때 돌아오세요 ^^,1
카카오톡,불편해서 이제 들어가기도 싫음,1
카카오톡,광고에 지멋대로 탭 돌아가는거에...,1
카카오톡,진짜 점점 무거워지는거 너무 싫다. 인스타처럼 SNS화 하고있음,1
카카오톡,카카오톡 재시작하면 숏폼이 먼저 뜨게 잠수함 패치하셨네요? 그놈의 숏폼좀 먼저 안뜨게 해주세요.,1
카카오톡,왜 보기 싫은 사진들을 먼저 보게 하는지...탈카카오톡 운동 일어났으면 좋겠다.다 같이 이사가자!,1
카카오톡,메신저로 가면 안될까요,1
카카오톡,"걍 쇼핑몰을 하세요!!! 채팅목록 하나 보는데도 내가 추가 하지도 않은 채널들 광고가 계속 올라와 있고, 강제라서 광고차단도 안되고 일일이 삭제해얀다고 하시니, 걍 쇼핑몰에 메신저기능 추가했다고 보는게 맞겠죠..",1
카카오톡,업데이트 후 최악,1
카카오톡,"어쨌든 친구창 sns를 안 볼 수 있게 했으니 별을 돌려주지만.. 가끔 멋대로 ""소식"" 창으로 넘어가는 것도 막아주시죠. 없애면 더 좋고.",3
카카오톡,카톡이 잘안열려요 업뎃 거부했다고 그러는건가요?,1
카카오톡,왜 자꾸 지저분하게 만드냐구,1
카카오톡,메신저 기능에 충실하자. 제발,1
카카오톡,최악,1
카카오톡,"업데이트 이후 소식칸으로 자동으로 고정이라 친구 생일을 놓쳐버렸네요, 정말 고마워요 카카오톡",1
카카오톡,사용불편,1
카카오톡,업데이트할 때마다 편의성은 줄고 피로감만 늘어납니다. ★☆☆☆☆😮‍💨,1
카카오톡,점점.. 이상하게 바뀌네요~,1
카카오톡,친구 소식 강제로 보여주는거 진짜 최악이다,1
카카오톡,업데이트마다 점점 안 좋아지는데 이걸 아직도 모른다고?,1
카카오톡,이제는 친구프사누르면 광고가나오네? 진짜 업데이트하면 할수록 구려지네ㅎㅎ,1
카카오톡,업데이트 된 후 최악.,1
카카오톡,메세지 볼려고 앱열면 메세지는 안나오고 광고부터 튀어나오네 써글....게다가 광고 메세지는 쉬지도않고 하루에 수십통씩 날아와...,1
카카오톡,사용자와 기싸움 그만...,1
카카오톡,선점 아니었음 진작망함,1
카카오톡,"광고 생기고, 메신저에 쓸데없는 정보 노출이 많다",1
카카오톡,"다른 앱은 다 업데이트 하는데, 이 앱 만은 불쾌한 기능 때문에, 유일하게 업데이트를 거부하고 있었고, 해당 기능이 구현되기 직전의 구버전을 아예 백업할 정도다. 문제는 최소 버전 요구 때문에 언젠가는 업데이트를 해야 된다는 사실. 그래서 애드가드랑 같이 써야 하는...",1
카카오톡,불편해지고 너무 정신이 없음,1
카카오톡,숏폼이 첫화면으로 바뀌는 빈도도 많아져서 거부감이 상당하고 불쾌함. 업데이트이후로 파일이나 사진전송도 가끔 안되는느낌,1
카카오톡,인스타 따라하려고 애쓰는 거 알겠고 돌려놓으세요,1
카카오톡,보고싶지 않은것까지 뜨니까 피곤해요~업데이트하기 싫어요~~,1
카카오톡,메신저가 아님,1
카카오톡,카톡은 애시당초 메신저 앱 아니던가요?? 그럼 메신저 앱으로서의 본분을 다하세요 괜히 인스타그램 같은 sns 따라하지말고,1
카카오톡,원치않는 화면으로 자주 바뀌어서 손이 여러번감.,1
카카오톡,업데이트될수록 불편합니다 주변 지인과 가족들이 안쓰기 시작했어요,1
카카오톡,너무 불편해요. 원치않는 친구들 소식 댓글 보이는 것도 피로하고.. 쓰레기같은 숏폼이 자꾸 보이는 것도 짜증남.. 다 같이 그냥 왓츠앱같은갈로 옮겨타면 좋겠네요.,1
카카오톡,갈수록 별로다,1
카카오톡,할일없어면 그냥 놀아 밥값하느라 쓰잘데기 없는 기능들 추가하기말고 초창기로 돌려놓고,1
카카오톡,숏폼 삭제 문의 했을때 담당부서한테 전달하겠다 하고 끝인가요? 개선 의지도 없고 우리는 할테니 너네는 그냥 써라 이건가요? 0점도 아까운 어플 직장에서 쓰니 어쩔수 없이 쓰고 있지만 진짜 최악의 메신저예요,1
카카오톡,진심으로 라인으로 갈아타기 사회운동 같은 거 했음 좋겠습니다.,1
카카오톡,초심을 잃은듯..국민을 상대로 돈 벌 생각만하는거같음 업데이트 할때마다 불편함만 늘음,1
카카오톡,별 반개도 아깝다.단순 메신저임을 잊지말것.,1
카카오톡,쓸때없는 기능좀 없애라 필요도 없고 귀찮은 기능 왜 넣는지.. 기본에 충실해줘,1
카카오톡,진짜 최악임 -- 그동안 업뎃안하고 잘만 버터졌는데 새벽에 뜬금없이 업뎃되버리고 아오 이게 카톡인지 인별인지;왜 스토리가 올라가고 하트누르는건 왜 만든건지 거기다가 숏폼 진짜 ㅋㅋㅋ이봐요 여긴 카톡이지 유투브나 인별이 아닙니다 렉은 렉대로 오지게 걸리고 보이스톡 내용도 왜 따로 남기게 뜨나요 진심 쳇방 여러개 있는것도 모잘라 보이스톡까지 내용남으니 진심..이게 뭔 밸런스인지..되돌리지 못할거면 더 난잡하게 업뎃 하지마여,1
카카오톡,정신차려야지.,1
카카오톡,조용한 채팅방을 채팅방 맨 아래로 가도록 해주시면 좋을 것 같습니다. 해제해도 상단고정 아래에 위치하도록 하면 더 좋을 것 같다는 생각....,4
카카오톡,갈수록 엉망이 되는 메신저,1
카카오톡,유저들 점점 기분 나쁘게 만들면서 돈 버는 나쁜 앱이 되었네. 어쩔 수 없이 쓰지만 장기적으로 망할 듯.,1
카카오톡,아직도 정신 못차린듯,1
카카오톡,너무 어지러움,1
카카오톡,광고판임 짜증... 카카오에서 메신저의 기능만 충실하고 약간 고객관련 센스있는 메신저앱이 나오면 바꾸고싶다.,1
